1	18.91	1.53033
2	20.24	1.3124
3	21.51	1.45255
4	22.69	1.48118
5	24.3	1.54596
6	25.77	1.79919
7	27.03	1.83005
8	28.37	1.87965
9	29.77	2.14874
10	31.08	1.95796
11	32.4	2.14009
12	33.61	2.33621
13	34.83	2.11213
14	36.09	2.27198
15	37.36	2.16573
16	38.66	2.28132
17	39.84	2.44426
18	41.12	2.41777
19	42.1	2.48395
20	43.27	2.32747
21	44.45	2.3211
22	45.58	2.3924
23	46.72	2.25424
24	47.74	2.43154
25	48.67	2.32833
26	49.81	2.16654
27	51.01	2.22484
28	52.03	2.12346
29	52.77	2.08737
30	53.76	2.20509
31	54.66	2.17357
32	55.83	2.33262
33	56.5	2.13307
34	57.32	2.21305
35	58.35	2.0994
36	59.34	2.40923
37	60.15	2.66224
38	60.7	2.57876
39	61.53	2.55521
40	62.44	2.61656
41	63.32	2.58023
42	64.05	2.6396
43	64.84	2.7119
44	65.65	2.63581
45	66.21	2.58571
46	66.9	2.59037
47	67.77	2.73443
48	68.4	2.6533
49	69.17	2.67602
50	69.68	2.68283
51	70.08	2.73013
52	70.93	2.82579
53	71.58	2.97045
54	72.05	2.92703
55	72.69	2.96545
56	73.21	2.88893
57	73.69	2.89377
58	74.12	2.83648
59	74.45	2.88227
60	74.82	2.8579
61	75.26	2.89005
62	75.88	2.87152
63	76.29	2.89929
64	76.62	2.88021
65	77	2.94279
66	77.29	2.91306
67	77.74	2.95845
68	78.1	2.92746
69	78.39	2.91854
70	78.64	2.96486
71	78.97	2.97474
72	79.25	3.02448
73	79.5	3.03809
74	79.8	3.03974
75	80.19	2.97219
76	80.36	3.03157
77	80.6	3.0133
78	80.93	2.95721
79	81.16	2.91108
80	81.34	2.91966
81	81.57	2.95383
82	81.74	2.97194
83	81.97	2.93753
84	82.22	3.02516
85	82.42	2.99393
86	82.69	3.00897
87	82.99	2.94786
88	83.27	2.96262
89	83.45	2.96774
90	83.6	2.93939
91	83.81	2.94175
92	83.97	2.91704
93	84.2	2.93598
94	84.4	2.94958
95	84.57	2.93003
96	84.7	2.91376
97	84.91	2.8639
98	85.08	2.85545
99	85.25	2.8892
100	14.84	1.86397
101	15.77	1.72543
102	16.43	1.61403
103	17.3	1.61555
104	18.12	1.62653
105	19.15	1.93585
106	20.25	1.82414
107	21.68	1.85946
108	22.85	1.80762
109	24.02	1.89726
110	25.41	1.85524
111	26.69	2.00347
112	27.97	2.02215
113	29.28	2.16832
114	30.58	2.11272
115	31.89	1.97431
116	32.87	2.4603
117	34.23	2.44072
118	35.58	2.36296
119	36.76	2.34998
120	37.75	2.35531
121	38.94	2.28832
122	40.17	2.1957
123	41.44	2.21052
124	42.54	2.41835
125	43.75	2.42642
126	44.72	2.47419
127	45.78	2.51229
128	46.83	2.62319
129	47.68	2.53724
130	48.7	2.69629
131	49.6	2.79285
132	50.41	2.63475
133	51.47	2.71461
134	52.3	2.61725
135	53.34	2.47475
136	54.07	2.48296
137	54.85	2.71431
138	55.59	2.7644
139	56.4	2.65707
140	57.38	2.76688
141	58.31	2.81317
142	59.04	2.84928
143	59.8	2.8
144	60.53	2.86864
145	61.3	2.91033
146	61.86	3.01337
147	62.57	2.89916
148	63.29	3.10578
149	63.8	2.98664
150	64.47	3.25716
151	65.07	3.27797
152	65.77	3.22755
153	66.34	3.16613
154	66.99	3.00831
155	67.51	3.08381
156	68.05	3.26611
157	68.56	3.21969
158	69.04	3.12704
159	69.45	3.13169
160	69.85	3.22296
161	70.31	3.22706
162	70.9	3.3121
163	71.31	3.26403
164	71.67	3.24362
165	71.92	3.14859
166	72.36	3.23889
167	72.87	3.3035
168	73.3	3.30303
169	73.81	3.25483
170	74.14	3.23425
171	74.43	3.22879
172	74.78	3.20493
173	75.23	3.23992
174	75.49	3.30906
175	75.87	3.33963
176	76.22	3.39287
177	76.56	3.49377
178	76.76	3.43255
179	77.02	3.40288
180	77.3	3.39264
181	77.56	3.32361
182	77.86	3.35565
183	78.08	3.33071
184	78.41	3.35588
185	78.67	3.37951
186	78.89	3.36718
187	79.13	3.31257
188	79.37	3.39015
189	79.71	3.35647
190	79.95	3.27223
191	80.21	3.19467
192	80.46	3.20755
193	80.72	3.20961
194	80.91	3.15941
195	81.21	3.07016
196	81.42	3.0469
197	81.59	3.03017
198	81.78	3.09703
199	81.98	3.14636
200	14.87	1.91131
201	15.68	1.71977
202	16.4	1.73781
203	17.16	1.64754
204	18.13	1.70678
205	19.14	1.72638
206	20.2	1.64924
207	21.17	1.72659
208	22.68	1.76567
209	23.72	2.0004
210	25.1	1.92614
211	26.51	1.90523
212	27.96	1.92312
213	29.08	1.86376
214	30.5	1.81384
215	31.59	1.80053
216	32.61	1.77705
217	33.88	1.8291
218	35.09	1.97025
219	36.21	2.04105
220	37.64	2.16111
221	38.69	2.07699
222	39.98	2.24491
223	41.1	2.20227
224	42.2	2.2891
225	43.18	2.09943
226	44.04	2.14905
227	45.19	2.22574
228	46.21	2.25962
229	47.15	2.25998
230	48.12	2.19672
231	49.24	2.25885
232	50.06	2.40341
233	50.95	2.23327
234	52.11	2.42031
235	52.88	2.43014
236	53.6	2.4
237	54.81	2.54439
238	55.63	2.49261
239	56.44	2.51523
240	57.16	2.30963
241	57.97	2.53162
242	58.73	2.39522
243	59.5	2.5632
244	60.3	2.57876
245	61.15	2.68095
246	61.91	2.72064
247	62.65	2.65471
248	63.29	2.70664
249	64.01	2.61723
250	64.48	2.65134
251	65.22	2.8092
252	65.69	2.68959
253	66.37	2.78444
254	66.8	2.79643
255	67.4	2.93258
256	67.95	2.98789
257	68.45	3.10604
258	68.87	3.01216
259	69.31	3.08122
260	69.82	3.09315
261	70.26	3.12608
262	70.77	3.21514
263	71.32	3.23382
264	71.63	3.13578
265	72.01	3.14482
266	72.38	3.34598
267	72.8	3.35261
268	73.21	3.40968
269	73.57	3.34142
270	73.99	3.37193
271	74.35	3.35373
272	74.56	3.46503
273	74.97	3.4277
274	75.33	3.55824
275	75.6	3.48712
276	75.83	3.48154
277	76.22	3.46289
278	76.52	3.47989
279	76.8	3.45543
280	77.12	3.48792
281	77.51	3.46553
282	77.78	3.54565
283	78.05	3.55352
284	78.31	3.50056
285	78.59	3.46438
286	78.76	3.5217
287	79.05	3.5281
288	79.23	3.46079
289	79.53	3.46253
290	79.8	3.4176
291	80.08	3.4574
292	80.35	3.42162
293	80.68	3.42894
294	80.91	3.43539
295	81.15	3.45072
296	81.38	3.4111
297	81.62	3.45769
298	81.91	3.44991
299	82.16	3.33682
300	14.86	2.10723
301	15.92	1.82581
302	16.66	1.80122
303	17.66	1.65058
304	18.32	1.73136
305	19.29	1.88306
306	20.39	1.74869
307	21.6	1.93391
308	22.87	1.91653
309	23.91	1.90313
310	25.18	1.86751
311	26.52	1.98736
312	27.89	1.91256
313	29.31	2.0479
314	30.72	2.38361
315	32.05	2.04634
316	33.17	1.96497
