1	19.41	1.64375
2	20.52	1.53284
3	21.59	1.80053
4	22.75	1.87816
5	23.74	1.79789
6	25.12	1.89357
7	26.47	1.91026
8	27.77	2.16266
9	28.89	2.05375
10	30.12	2.13204
11	31.43	2.56225
12	32.41	2.52624
13	33.73	2.67528
14	35.18	2.65473
15	36.42	2.47459
16	37.67	2.34544
17	38.82	2.1697
18	39.9	2.26495
19	40.98	2.5099
20	42.21	2.64687
21	43.42	2.3924
22	44.48	2.42685
23	45.52	2.26486
24	46.67	2.45786
25	47.74	2.33504
26	48.61	2.52149
27	49.55	2.41402
28	50.7	2.57488
29	51.63	2.52846
30	52.54	2.60546
31	53.62	2.77049
32	54.38	2.69733
33	55.71	2.7177
34	56.56	2.69191
35	57.45	2.79419
36	58.12	2.83648
37	59.1	2.93769
38	59.94	2.97597
39	60.64	2.90007
40	61.34	2.81148
41	62.15	2.90302
42	62.92	2.96877
43	63.65	3.06716
44	64.35	3.01123
45	65.1	3.1225
46	65.71	3.10256
47	66.43	3.09921
48	67.24	2.94998
49	67.71	2.91991
50	68.23	2.93208
51	68.85	3.02779
52	69.25	3.01786
53	69.87	2.94162
54	70.51	2.9206
55	70.99	3.01163
56	71.49	3.11286
57	71.86	3.11133
58	72.42	3.20056
59	72.88	3.18835
60	73.34	3.14713
61	73.7	3.07734
62	74.08	3.07467
63	74.5	3.01828
64	74.79	3.05383
65	75.18	3.11891
66	75.5	3.1289
67	75.85	3.18551
68	76.29	3.16321
69	76.58	3.20056
70	76.86	3.21876
71	77.15	3.19492
72	77.62	3.27957
73	77.88	3.30236
74	78.12	3.16
75	78.45	3.16978
76	78.77	3.13003
77	79.07	3.02739
78	79.34	3.01403
79	79.58	3.01722
80	79.85	3.02118
81	80.13	3.05828
82	80.34	3.0894
83	80.61	2.95261
84	80.86	2.94286
85	81.09	2.98361
86	81.25	2.99458
87	81.47	2.89294
88	81.71	2.86808
89	81.91	2.8323
90	82.12	2.79027
91	82.38	2.8593
92	82.61	2.83512
93	82.82	2.77986
94	83	2.78568
95	83.26	2.76268
96	83.48	2.65134
97	83.67	2.64596
98	83.88	2.65435
99	84.15	2.70694
100	4.96	1.49613
101	5.41	1.56904
102	5.97	1.59659
103	6.42	1.55679
104	7	1.54272
105	7.52	1.53935
106	8.14	1.62493
107	8.87	1.71263
108	9.53	1.74043
109	10.11	1.74869
110	10.77	1.70795
111	11.58	1.79544
112	12.27	1.82129
113	12.83	1.81138
114	13.67	1.82239
115	14.25	1.81315
116	14.82	1.72267
117	15.47	1.77457
118	16.29	1.86169
119	16.92	1.90095
120	17.84	1.92208
121	18.53	1.90502
122	19.2	1.71464
123	19.78	1.80876
124	20.46	1.82986
125	21.26	2.00808
126	21.93	1.97613
127	22.55	2.07063
128	23.3	2.11424
129	23.9	2.03715
130	24.63	2.01323
131	25.16	1.95816
132	25.8	2.08327
133	26.59	2.01542
134	27.31	2.16654
135	28.01	2.41452
136	28.77	2.28847
137	29.34	2.29443
138	29.94	2.13925
139	30.64	2.05679
140	31.33	2.15432
141	32	2.16333
142	32.59	2.06928
143	33.16	2.20327
144	33.74	2.29617
145	34.37	2.41104
146	34.96	2.35763
147	35.58	2.31594
148	36.21	2.38032
149	36.84	2.55625
150	37.5	2.58263
151	38.03	2.53162
152	38.59	2.4004
153	39.29	2.58184
154	39.87	2.58323
155	40.38	2.5953
156	40.97	2.55129
157	41.57	2.50701
158	41.99	2.63247
159	42.63	2.66704
160	43.24	2.77171
161	43.78	2.67051
162	44.28	2.5926
163	44.92	2.67462
164	45.46	2.63598
165	46.1	2.5865
166	46.73	2.62242
167	47.26	2.58697
168	47.66	2.65036
169	48.24	2.56172
170	48.78	2.59453
171	49.11	2.67916
172	49.59	2.74989
173	50.13	2.7227
174	50.63	2.71166
175	51.11	2.62258
176	51.55	2.62821
177	51.92	2.60645
178	52.45	2.69954
179	52.98	2.70548
180	53.52	2.76579
181	54.11	2.88408
182	54.55	2.63581
183	55.06	2.65262
184	55.53	2.70723
185	56	2.76405
186	56.42	2.77914
187	56.81	2.69331
188	57.28	2.67985
189	57.7	2.66271
190	58.18	2.70695
191	58.78	2.93114
192	59.16	2.9042
193	59.53	2.89639
194	59.91	2.82876
195	60.31	2.86948
196	60.63	2.96869
197	61.1	2.87924
198	61.51	2.93085
199	61.9	2.85132
200	5.27	1.71962
201	5.77	1.73121
202	6.32	1.81041
203	6.81	1.78154
204	7.38	1.80986
205	7.93	1.72195
206	8.52	1.74631
207	9.35	1.72264
208	9.96	1.73159
209	10.69	1.65345
210	11.46	1.71709
211	12.24	1.74997
212	12.74	1.7642
213	13.51	1.70584
214	14.23	1.85933
215	14.92	1.8851
216	15.48	1.86269
217	16.18	1.74574
218	16.86	1.83859
219	17.6	1.84391
220	18.41	1.82809
221	18.98	1.86
222	19.72	1.89251
223	20.44	1.86719
224	21.23	1.94348
225	21.9	1.98746
226	22.53	1.98723
227	23.27	2.05356
228	23.94	2.03381
229	24.58	2.10324
230	25.09	2.12177
231	25.83	2.10264
232	26.51	2.07121
233	27.07	2.17373
234	27.86	2.24953
235	28.43	2.21926
236	29.13	2.27444
237	29.68	2.32327
238	30.27	2.31886
239	30.96	2.33632
240	31.64	2.45976
241	32.26	2.47637
242	32.83	2.44154
243	33.39	2.50956
244	33.92	2.51666
245	34.63	2.57159
246	35.3	2.55539
247	35.69	2.54831
248	36.39	2.66419
249	36.97	2.67004
250	37.65	2.72167
251	38.17	2.81089
252	38.87	2.75918
253	39.41	2.73531
254	39.95	2.64717
255	40.57	2.64293
256	41.1	2.65895
257	41.65	2.71431
258	42.18	2.79063
259	42.71	2.77955
260	43.31	2.72285
261	43.97	2.74392
262	44.53	2.74027
263	45.1	2.80891
264	45.53	2.71092
265	46.1	2.65141
266	46.63	2.74465
267	47.34	2.73576
268	48	2.71662
269	48.47	2.65878
270	48.94	2.60315
271	49.5	2.5671
272	50.22	2.65548
273	50.62	2.58759
274	51.13	2.70057
275	51.54	2.7728
276	51.99	2.81601
277	52.48	2.74401
278	52.91	2.73165
279	53.4	2.67955
280	53.95	2.74363
281	54.41	2.73896
282	55.03	2.7909
283	55.48	2.83012
284	55.93	2.82225
285	56.4	2.78568
286	56.8	2.77849
287	57.27	2.8385
288	57.73	2.94569
289	58.22	2.96506
290	58.64	2.85839
291	59.08	2.81311
292	59.54	3.00473
293	59.97	2.93072
294	60.4	2.86356
295	60.82	2.83683
296	61.17	2.89501
297	61.57	2.90948
298	62.01	2.94786
299	62.39	2.97286
300	5.01	1.30763
301	5.48	1.29213
302	6	1.41421
303	6.59	1.4906
304	7.25	1.53216
305	7.83	1.62515
306	8.39	1.61799
307	9.15	1.59609
308	9.84	1.78729
309	10.57	1.87219
310	11.2	1.8868
311	11.82	1.77978
312	12.45	1.77975
313	13.31	1.83137
314	14.03	1.83005
315	14.63	2.0768
316	15.37	1.96293
317	16.03	1.99727
318	16.76	1.94484
319	17.61	1.88624
320	18.2	2.06882
321	18.97	2.05161
322	19.77	2.07294
323	20.49	2.10948
324	21.25	2.21077
325	21.85	2.2198
326	22.69	2.27901
